x_mm,y_mm,z_mm,base_yaw_deg,shoulder_pitch_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg
-207.02688004852004,-360.8922575536406,-27.381580343105103,-119.84086168676353,-6.133694680246477,-1.7323086809980137,38.19493340447502,31.790305228484424
1.1035409111198733,9.10674347007226,-320.7958376933371,83.09067508487459,90.96053219384038,-62.00966501654154,72.52104865599327,93.63961601851383
103.63165276305806,30.313957284180532,383.689202464975,16.30506323318435,2.5834814925355425,-27.198915471784943,-79.07872369431745,8.390357939351277
-300.77269960202864,-272.06157957648463,-60.67994169828447,-137.86932997546626,53.23991986894513,-50.00402452640785,9.863400915138383,78.73540113307715
-11.683890333760383,-288.4131017590734,-91.55124321905365,-92.31983827178101,91.90942213418633,-15.14512104496337,-76.01384832817823,-50.433476073689796
243.26909186743387,-25.039297433119863,369.97181590474065,-5.876668019581653,-6.7159075744528245,-117.55186708485094,75.84679900405283,107.21370194985495
-120.4007179550176,30.05247800773837,390.88266885922593,-14.014876792777159,-20.638080542189403,-90.93412745931798,-23.524062981196163,81.09298905893291
-250.52572673245788,165.9695542736242,-171.9369940962874,146.4761211475887,85.50635362310277,-93.44924964114267,45.499202463511985,54.92020839759867
205.4219202579971,168.61797200138184,-227.82667408180828,39.38042603020814,90.68070612278436,-27.585150028781445,-31.04048174126451,41.79492741125319
41.30790043398546,409.8630999188283,101.81245756366256,84.24489951153495,17.118501604543006,-77.12579352974294,64.64551797014754,19.997023461883114
12.20063356590848,-180.2004804129854,352.82329431761326,-86.1266497367673,23.23813589071623,-46.54542978685412,-63.51341412927192,47.34194133022656
163.98569720892627,63.47389703062394,385.4112555293382,21.159911451279502,-5.167500974761918,-3.2429081064865986,-82.19905112977365,23.90587101540541
26.606622718864408,-237.17007251323238,-173.19551961606038,96.40089148515862,94.2782628152326,-27.217340432366147,93.9637831032242,-89.15343338493778
-130.68539559451136,256.6017493313,-247.47370680341152,116.98941161688289,69.73352849002586,-11.777138898015377,-18.326873442914817,6.445115986137852
55.22004126268007,32.25835169845395,454.5735116697882,-149.70745304118046,-32.61596015690612,-62.571445468922725,-26.78431733790715,-64.73751630195781
-133.25024592555772,331.2397652161281,332.5873739358507,111.91380468319008,-0.2751916921416806,-49.62770236712273,7.7061694893644646,-102.03201884475484
114.67547582695269,57.11953957235753,-321.295484891861,26.47776934697601,102.41700118058115,-59.667350651617284,26.903806888247633,-92.9881094482409
148.87217725905788,-357.97896249292313,-127.72450492463456,-67.41911222325551,45.841236545422824,-39.61884984990848,23.002853360129237,37.17086111038168
-87.24111823367056,-150.291085450231,155.1823816423819,59.86564951412255,18.94009601257007,-108.3021481850458,-85.57519319333515,-63.267787926098684
-29.423010735844255,-160.20654592619087,12.185900430908537,79.59321635276214,-2.955456870702693,-116.13220088107425,-93.66250288541634,28.545456206391258
-269.97409137060725,262.80031808064393,35.544103403885266,135.77143738093508,66.92548532461451,-45.16393237467517,-36.49733223309821,-19.03797351852663
90.28492362505067,153.2895012431769,271.05226522195056,59.502634348253785,54.998698202079716,-51.49397649083264,-84.5479467835275,-117.3339702768662
